,tweet,bert_predict,lstm_predict,bert_lstm_predict
1650,meeting bahas vaksin pada gamau astrazeneca wkwkwk,1,-1,1
1651,cah vaksin yg tersedia puskesmas mrican jenis aja yg sinovac aja ada astrazeneca ada lainya,1,1,1
1652,diantara yang vaksin pake astrazeneca efek dikalian gimana,-1,-1,-1
1653,moots ak yg udah vaksin pke astrazeneca gk ak overthinking masa,-1,1,-1
1654,vaksin pertama done sempet bingung pas daftar astrazeneca pas disuntik sinovac pas ditanya bedanya karena beda expired doang,-1,-1,-1
1655,abis vaksin astrazeneca gaes terpantau kondisi tubuh msh stabil,1,-1,1
1656,jam vaksin astrazeneca gue ga ngerasa selain pegel jadi pengen makan mulu termasuk reaksi ga ya udah makan martabak keju tahu goreng chicken egg roll kastengel setengah toples,-1,-1,-1
1657,presiden ri joko widodo umumno vaksin teko perusahaan asal inggris astrazeneca maringene tersedia nang indonesia ulan iki presiden jokowi nyatakno yuto dosis vaksin teko astrazeneca iki nyampek nang indonesia bentuk dadi,1,-1,1
1658,mari vaksin astrazeneca keinginan untuk ngopi naik tajam,1,1,1
1659,update pasca vaksinasi astrazeneca tubuh gw kemarin siang semalem jam dinihari badan anget sakit kepala sampai masih sembuh insyaallah lama hari normal kembali kata dokter,-1,-1,-1
1660,mcm boleh isu lokasi utk vaksin astrazeneca jalan penyelesaian,-1,-1,-1
1661,sila daftar vaksin ya lahanat terrsial,-1,-1,1
1662,pak vaksin astrazeneca dosis saya sukoharjo juni dibatalkan vaksin pertama tgl april max minggu vaksin dinkes faskes lempar jawaban mohon batuannya nuwun,-1,-1,-1
1663,sekitar jam dapet vaksin astrazeneca terus abis vaksin makan mie ayam semangkok sampe ga berasa apaapa sii,-1,1,-1
1664,adakah penyintas covid sudah vaksinasi menggunakan tahu kipi dirasakan kebetulan penyintas ingin vaksinasi,-1,1,-1
1665,kat ru sampai guna kuasa army pecah masuk rumah paksa vaksinkat kena battle,-1,-1,-1
1666,btw gw vaksin astrazeneca,-1,-1,-1
1667,menteri india memilih vaksin covid buatan negeri astrazeneca menteri kesehatan menteri luar negeri menteri hukum termasuk gubernur negara bagian berbondongbondong mengungkapkan dukungannya twitter vaksin,1,-1,1
1668,tahniah yg booking untuk cucuk vaksin astrazeneca tu,1,1,-1
1669,yg ortunya udah divaksin pake vaksin astrazeneca,-1,-1,-1
1670,kabar temen gw kena covid udah vaksin astrazeneca kena guys udah divaksin bisa kena covid efikasi artinya yang divaksin masih bisa kena covid stay safe,-1,-1,1
1671,gw ga rekomen vaksin astrazeneca deh bener efeknya loh,-1,-1,-1
1672,jam bakal vaksin astrazeneca wml guys,-1,-1,-1
1673,betul sape cucuk vaksin astrazeneca jadi naik inci kindly advise,1,-1,1
1674,vaksin astrazeneca di mane lg ye,-1,-1,1
1675,vaksin sudah masuk indonesia ini sinovac astrazeneca mudah mudahan vaksin lain menyusul mengejar cakupan vaksinasi covid,1,1,1
1676,sumpah nyokap gw maksa gw banget suntik vaksin astrazeneca yang gw lakukan jujur takut ya suntik aja gak sih kalo gw mati salah nyokap gw maksa gw vaksin ya ga sih,-1,-1,-1
1677,jam vaksin astrazeneca mulai timbul gejala gejala rasa memilikimu,-1,-1,-1
1678,foodpanda buat hantaran vaksin astrazeneca,-1,-1,1
1679,malu banget rasanya netizen indo komen postingan tempo soal mui menghalalkan vaksin astrazeneca,-1,-1,-1
1680,jam vaksin astrazeneca baikbaik aja satusatunya keluhan bekas suntikannya sakit aja,-1,-1,-1
1681,stlh vaksin sakit pdhl alhamdulillah udh bbrpa thn trkhr jg jrg bgt demam astrazeneca emg beda,1,-1,-1
1682,rasa logik scroll twitter ramai dpt drpd yg dpt jd yg dpt tu mane pergi juta tu lets survey,-1,-1,-1
1683,gue ingin divaksin vaksin aja daah terserah sinovac astrazeneca pfizer gapapa yaa gimana emang kondisinya ga memungkinkan udah cari vaksin bekasi gimana mana kriteria dll,-1,-1,-1
1684,delapan negara eropa menangguhkan penggunaan vaksin covid dikembangkan astrazeneca tersebut dilakukan ditemukan pembekuan darah orang telah divaksinasi,-1,-1,-1
1685,permohonan fasa dua suntikan vaksin astrazeneca untuk warga emas dibuka mulai mei khairy jamaluddin,1,-1,1
1686,vaksin astrazeneca daftar dimana ya bingung,-1,-1,-1
1687,gue pro vaksin kalo sekali suntik langsung vaksin pfizer astrazeneca sinovac,-1,-1,-1
1688,percaya covid divaksin pake astrazeneca ga percaya covid divaksin pake astrahondamotor,1,-1,-1
1689,gerakan vaksinasi sabah kurang meyakinkan citf negeri sabah berharap citf kebangsaan untuk mengirim vaksin pfizer sinovac sahaja sahajalah rajin bolehlah orang sabah rasa vaksin astrazeneca az tetapi az pernah sabah,-1,-1,-1
1690,jadi vaksin jenis astrazeneca udh aman blom sih takut bgt dah gua sm berita ttg jenis,-1,1,-1
1691,temanteman yg disuntik vaksin kebetulan dapet vaksin astrazeneca dong sharing efek yg ditimbulkan aja,1,1,1
1692,sabtu kemarin vaksin az aka astrazeneca mlm dah berasa normal ga demam cm pegel,-1,-1,-1
1693,yang dah berjaya daftar vaksin tapi dtg waktu suntikan mmg dimaki secara berjemaah netizen,-1,-1,-1
1694,efek vaksin astrazeneca paling gue rasain laperan,-1,-1,-1
1695,jokowi indonesia mendatangkan juta dosis vaksin sinovac astrazeneca sinopharm hari sebanyak juta dosis bahan baku vaksin sinovac kembali tiba indonesia pesawat garuda merupakan kedatangan vaksin covid sejak desember,1,1,1
1696,india guna dua vaksin untuk rakyatnya covishield vaksin keluaran tempatan oxfordastrazeneca covaxin di bangunkan syarikat tempatan bharat biotech,-1,1,1
1697,vaksin sinovac sinopharm astrazeneca novovax vaksin yg positif thinking aja percaya akan tetap sehat kuat bisa melewati masa sulit,1,1,1
1698,fe geng kalian yg udh vaksin pake astrazeneca aman ga ya,-1,1,1
1699,mau disuntik vaksin astrazeneca biar abis disuntik ngomong british kek pamungkas,-1,-1,1
1700,menginstruksikan menteri kesehatan untuk mendistribusikan vaksin astrazeneca jawa timur provinsiprovinsi yang membutuhkan,1,1,1
1701,ke penerima vaksin astrazeneca semalam kt um yg dh dpt notifications mysejahtera,-1,-1,-1
1702,pil kurus detox drink percaya vaksin astrazeneca percaya,1,1,1
1703,bosque aja bercanda salty dapet sinovac wa dapetnya astrazeneca trus baru ngeh sertifikat vaksin indo ga tertulis vaksin trus dia nyukirin gue namanya idup kalo ga drama plot twist ga seru,-1,-1,-1
1704,bes hari gue vaksin pake astrazeneca doain efeknya ga lebay ya guys,1,-1,1
1705,cari nomor batch vaksin astrazeneca yg masuk indo ga dpt dah,-1,-1,-1
1706,refresh punya refresh pastu tetiba tempahan vaksin ditutup biasalah nasib mengemis untuk hidup siapa suruh miskin,-1,-1,-1
1707,btw besok vaksin astrazeneca aman ngga sih banyak berita serem ya plis yakinkan,1,1,1
1708,hanya indonesia negara islam menggunakan vaksin astrazeneca,-1,-1,1
1709,yg udh vaksin astrazeneca,-1,-1,-1
1710,ada pejabat bilang vaksin nusantara siap tahun sudah tahun indonesia punya juta vaksin vaksin sinovac astrazeneca sinopharm moderna kemana vaksin nusantara dijanjikan ah bacotlah biawak,-1,-1,-1
1711,dpt vaksin astrazeneca hari dr sore sumeng demam dikit ngga parah tp aga mengganggu aktivitas aja semoga besok udah sembuh ngga ikut ngehype pusing pala,-1,-1,-1
1712,vaksin astrazeneca ga masuk solo ya,-1,-1,-1
1713,update vaksin astrazeneca badan panas,-1,-1,-1
1714,tementemen mami anaknya divaksin astrazeneca sakit parah demam mual kamu dapet astrazeneca mending vaksin deh efek samping wajar,-1,-1,-1
1715,kira baru si vaccine kapan ya,-1,-1,-1
1716,ngasih celah vaksin ngga jelasnya cloudy andaikan amit amit ngga dapet vaksin utama beredar sinovac astrazeneca sinopharm pfizer moderna jampj sputnik mending dapet abdalanya kuba terlepas mesti dosis,-1,-1,-1
1717,efek vaksin astrazeneca katanya bikin laper terkesan becandaan tp katanya ngerasa laper kaya makan hari abis disuntik,-1,-1,-1
1718,yakin seyakin yakin nya vaksin kedua astrazeneca proporsi presentase nya gak sebanyak sinovac,1,1,1
1719,jadwal vaksin kedua tgl juni tp sampe belom mutusin ttp lanjut astrazeneca cro vaksin biontechmoderna,-1,1,-1
1720,ngecek halodoc vaksin dapetnya sinovac maunya astrazeneca opini pribadi trust astrazeneca hmm galau kudu vaksin kudu nunggu astra,-1,-1,-1
1721,ternyata banyak penderita autoimmune komorbid yang raguragu untuk menerima vaksin covid ada riwayat aps antiphospholipid syndrome memutuskan untuk konsul ke hematologku akhirnya menerima vaksin astrazeneca juni,-1,1,-1
1722,yg blg vaksin astrazeneca bagus aku pengennya sinovac aja wqwq,1,1,1
1723,masa si katanya naik berat badannya kg habis vaksin covid bisa iya katanya makan mulu habis vaksin vaksinnya pakai astrazeneca kali vaksinnya pakai buyungupik,-1,-1,-1
1724,juli kemarin indonesia menerima kedatangan vaksin covid produksi moderna dosis vaksin jadi astrazeneca dosis vaksin jadi,1,1,1
1725,vaksin astrazeneca jog udah habis stoknya jadi pakai sinovac,-1,-1,-1
1726,disuruh vaksin tp bingung mending astrazeneca sinovac pengennya sinovac krn efeknya gk kyk astrazeneca tp tuh vaksin kagak diakui ya kalo ke negara sini gk kalo sinovac bimbang gaes jadi begimana tdnya mau vaksin ori indo aja nunggu pfizer,-1,-1,-1
1727,ratusan wrga antusias mengikuti vaksinasi vaksin astrazeneca kodim brsama forkompida gedung wahana ekspresi poesponegoro wep,1,-1,1
1728,ditawarin vaksin astrazeneca kantor ngga ah sinovac aja kalo hehe,-1,-1,1
1729,gw vaksin sinovac suami astrazeneca suami udah paris sebenernya gue bisanya ke bogor palingan knapa sik anj paris ga terima paksin sinopak,-1,-1,-1
1730,gausah pilih bagusan vaksin sinovac astrazeneca sinopharm karna pilihan yg bagus skrng adalah punya duit titik,1,1,1
1731,oxford astrazeneca melakukan studi varian covid afrika selatan ternyata vaksin astrazeneca memberikan kekebalan sempurna varian meski vaksin terbukti mengurangi resiko menderita covid gejala parah,-1,1,1
1732,melaksanakan vaksinisasi pendopo pemkab jombang tokoh agama ulama jombang ajak masyarakat untuk vaksinisasi menyakinkan vaksin astrazeneca halal aman digunakan,1,1,1
1733,habis basah ketiak duduk apply vaksin tak lepaslepas,-1,-1,-1
1734,urusan vaksin lama kayak mazhab ya pake pfizer situ pake moderna sono pake astrazeneca tolong wartawan nulis vaksin saja dipakai akan dipakai negara yg lengkap ya,-1,-1,-1
1735,appointment vaksin diorang dekat,-1,-1,1
1736,luar efek astrazeneca untung vaksin nya hari jumat jadi sabtu minggu istirahat,1,1,1
1737,orang pasca vaksin tu yg demam pegal pusing dsb aku emosian si astrazeneca suntik rabies flu babi,-1,-1,-1
1738,empat wilayah jatim mendapat distribusi vaksin astrazeneca kabupaten sidoarjo jombang kediri kota surabaya,1,-1,1
1739,share efek vaksin astrazeneca kemarin jam pertama ngantuk berat lapar jam kedua tidur pulas jam ketiga badan menggigil lengan bekas suntik linu jam keempat kepala pusingampberat demam badan linu kedinginan disclaimer dampak berbeda masing orang,-1,-1,-1
1740,banyaknya tarikh kosong untuk pendaftaran vaksin astrazeneca baru bukak neyh selangor jer lebih sikit terisi,-1,-1,-1
1741,vaksin astrazeneca sby dimana si daftarnya,-1,-1,-1
1742,ngga habis pikir nakes pilihpilih vaksin nolak divaksin sinovac nungguin astrazeneca kaga nyadar ya tuh bawa penyakit orangtuanya goblok,-1,-1,-1
1743,vaksin pertama astrazeneca vaksin kedua mintak sinovac bole gag ya,-1,1,-1
1744,efek samping vaksin astrazeneca gini banget tubuh gue,-1,-1,-1
1745,astrazeneca ya gak ah gue aja nunggu pfizer dapetnya vaksin nusantara,-1,-1,-1
1746,jadi busui aman gak nih vaksin astrazeneca,-1,1,1
1747,ya allah jkt keadaan ky gini sampe skrg blm vaksin tolong lindungi gabisa kynya nunggu pfizer udh mulai nyari astrazeneca krn nunggu moderna jg kelamaan kali yach hmm,-1,-1,-1
1748,ambil vaksin astrazeneca hari semoga semuanya selamat,1,1,1
1749,tbtb vaksin astrazeneca hue doain ga knp,-1,-1,1
1750,dah persiapan vaksin astrazeneca dapetnya sinovac,1,-1,1
1751,pakbos ga jadi vaksin krn vaksinnya astrazeneca kalo kemarin dapetnya sinovac tim bismillah sehat ya allah,1,1,1
1752,yakinkan untuk vaksin astrazenaca,1,1,1
1753,vaksin sangat dicaricari kasihan ya melihat negara lambat kesulitan mendapatkannya saya sempet kaget ketika embargo dr inggris yg menahan vaksin astrazeneca utk australia krn mengutamakan vaksinasi utk rakyatnya,1,-1,1
1754,daripada tempahan janji temu vaksin astrazeneca pusingan kedua dibuat maklum ada tidak berbuat sila cuba sebentar,-1,-1,-1
1755,pemerintah daerah madrid mengatakan keraguan kebingungan atas keamanan vaksin astrazeneca membuat orang enggan mendapatkan suntikan datang dari yang dipanggil untuk divaksinasi hari kamis,-1,-1,1
1756,efek samping vaksin astrazeneca benar gila semalem pas tidur mendadak demam sekarang terus pusing banget lengan bekas suntikan sakit bgt doh untung hari libur,-1,-1,-1
1757,perlu berdebat mui mengeluarkan fatwa penggunaan vaksin astrazeneca diperbolehkan mengandung babi,-1,-1,-1
1758,yay yay yay tambah stok vaksin sinovac ada astrazeneca,1,1,1
1759,habis vaksin astrazeneca paracetamol es batu membantu banget paracetamol ngeredain demam pusing kalo kena efek es batunya ngeredain bengkak lengan disuntik,1,1,1
1760,mbakyuku hari sdh vaksin dpt astrazeneca vaksin nya stl bln jadwalnya alhamdulillah mbakyuku masih vaksin suaminya mbakyuku sdh vaksinasi tp mbakyuku yg anti jkw manut temennya yg hti ga vaksin sekeluarga kompak gitu bencinya,-1,-1,-1
1761,alat test setan bernama rapid testest antigenpcr vaksin iblis bernama sinovacnovavaxsinopharmpfizermodernaastrazeneca nama dri senjata biologis pemusnah ma al,-1,-1,-1
1762,kabar teman teman sgi mtg dll kemarin vaksin astrazeneca,-1,1,-1
1763,jog bisa milih ga sih di vaksin sinovac astrazeneca efeknya beda beda,-1,-1,1
1764,utk mengcounter isu yg berkembang terkait safety vaksin astrazeneca diaplikasikan anggota depeer supaya tingkat kepercayaan masyarakat meningkat sama kayak sinovac,1,-1,1
1765,hari adalah hari pertama suntikan dos kedua vaksin astrazeneca moga baikbaik,-1,1,1
1766,guys emang bener ya gak divaksin astrazeneca barusan gue vaksin nama vaksinnya,-1,-1,-1
1767,beli vaksin pakai duit rakyat rakyat berebut,1,-1,1
1768,bingung milih vaksin mana astrazeneca sinopharm moderna pfizer sinovac merahputih nusantara bingung ga tau bakal dapet vaksinnya mungkin ditahun nggak,-1,-1,-1
1769,tiba butang jadi hijau slot dah penuh,-1,1,1
1770,pandemi ane blm demam sakit sekalinya demam gara efek samping disuntik vaksin,-1,-1,-1
1771,kle tanya semeton gak vaksin kedua ya vaksin sinovac pertama bulan april vaksin kedua gak sempet sekarang vaksin sinovac udah langkahabis banyak astrazeneca,-1,1,-1
1772,yak bulan covid vaksin dan pakai astrazeneca udh gadaa stok sinovac yak bismillah ajaa,1,1,1
1773,gila efek samping dr vaksin astrazeneca badan menggigil demam sampe pala muter gw disuntikin vaksin virus corona,-1,-1,-1
1774,semoga gue salah satu orang yg mengalami reaksi vaksin astrazeneca,-1,1,1
1775,tetangga pake astrazeneca habis vaksin ga masuk kerja hari,-1,-1,-1
1776,orang indo bilang astrazeneca mengandung piggy pada denial ya covid,-1,-1,-1
1777,nevidna roka trga jbg,-1,-1,-1
1778,kesan sampingan hari selepas cucuk vaksin astrazeneca demam badan lemah mulut kering biasa lenguh otot kepala pening badan seram sejuk kena angin sedikit,-1,-1,-1
1779,telah kedua kali disuntik jarum vaksin astrazeneca politikuspolitikus lagi aktif,-1,1,-1
1780,juni menit vaksin astrazeneca ada rasa hanya sebatas nyeri dibagian tangan yg disuntik,-1,-1,-1
1781,hallo temanteman divaksin covid gimana rasanya oiya vaksin covid indonesia vaksin sinovac astrazeneca sinopharm sih bedanya btw yang sudah divaksin pakai merek sih,-1,-1,1
1782,jare penak iku vaksin astrazeneca nek enek efek samping mari vaksin iso diperikso nang bekel aha efek samping diijoli oli samping,-1,-1,-1
1783,bengang sebab yakin sangatsangat dah tolong daftarkan untuk ayah haritu jam dapat apaapa notifikasi mesej cuba daftar rekod menujukkan ayah tak daftar pun vaksin astrazeneca kecewa,-1,-1,-1
1784,vaksin pertama pakai astrazeneca tgl april kemudian jadwal vaksin kembali yg tgl juli ternyata ke puskemas tempat melakukan vaksindibilang doktervaksin dimaksud adaterus gimana,-1,-1,-1
1785,dapat vaksin astrazeneca belum efek bismillah gak efek apa apa deh besokbesok,-1,-1,1
1786,gue pgn vaksin astrazeneca,1,-1,1
1787,jam vaksin astrazeneca blm ngefek si cm ngilu aja bekas suntikannya,-1,-1,-1
1788,saat org takut pake astrazeneca hrd nawarin vaksin donk cape deh,-1,-1,-1
1789,sarawak benarkan penggunaan vaksin astrazeneca untuk pelan vaksinasi negeri pasukan petugas khas imunisasi covid sarawak,-1,1,1
1790,wa uda kek duta astrazeneca keluarga besar handai tauladan nenteng gambar visualisasi efficacy az grupgrup wa yapan kalo kelen sekitar eug cepet vaksin yah eug ngerasa aman haha,1,1,1
1791,vaksin astrazeneca katanya efek sampingnya bikin demam parah ya,-1,-1,-1
1792,pelaksanaan vaksinasi mandiri menunggu datangnya vaksin sinopharm moderna pfizer astrazeneca,1,-1,1
1793,kemarin gue divaksin pake vaksin yaa sinovac astrazeneca,-1,-1,-1
1794,diliat sekilas jumlah vaksin gelombang pertama jt gelombang kedua jt akhir feb awal maret kata pak jokowi datang sinovac jt astrazeneca kasarannya jt vaksin untuk juta penduduk persen jumlah penduduk,-1,1,-1
1795,denmark untuk waktu menangguhkan menggunakan vaksin astrazeneca coronavirus laporan terjadinya pembekuan darah beberapa orang otoritas kesehatannya mengatakan memiliki bukti vaksin penyebabnya,-1,1,-1
1796,vaksin astrazeneca tuh efektif ngelindungin virus delta gaksi bingung dah harus sinovac az,-1,-1,-1
1797,dripada debatin masalah kehalalan vaksin astrazeneca yg lebih baik vaksin wes dripada gak divaksin sekali,-1,-1,-1
1798,dapet vaksin astrazeneca udah suntik dua kali reaksinya,-1,-1,-1
1799,gak sih dosis vaksin astrazeneca disuntikkan cepat jadwal ditentukan,-1,-1,-1
1800,sinovac astrazeneca vaksinlah vaksin bisa digunakan vaksin nusantara,1,1,1
1801,efek abis vaksin astrazeneca gini di badan gua demam pusing lengan sakit semalem pdhl udah minum vitamin sm obat,-1,-1,-1
1802,thailand tunda vaksin astrazeneca terkait penggumpalan darah maret,-1,-1,-1
1803,astrazeneca bts sinovac bts silahkan dipilih pak menkes biar antri vaksin,1,-1,1
1804,vaksin covid terbaik sinovac astrazeneca prokes,1,1,1
1805,gue ama mantan bahas vaksin terus blg trus gimana gasuka minum obat vaksin astrazeneca berat jadi minum panadol biru hari vaksin trs kak astaga masi inget,-1,-1,-1
1806,vaksin sifatnya melatih sistem kekebalan tubuh mampu memproduksi antibodi satu vaksin astrazeneca punya keunggulan tidak dimiliki upaya pencegahan lain vaksin memberikan perlindungan sifatnya spesifik,1,1,1
