,tweet,bert_predict,lstm_predict,bert_lstm_predict
2903,pedah si riko jeung osvaldo gagal deui juara kamari pedah covid sianying,-1,-1,-1
2904,nilai merah penanganan covid berdampak jamaah haji yg gagal berangkat,-1,1,-1
2905,obviously kayaknya gagal ketemu tahun karena kasus covid ningkat,-1,1,-1
2906,orang yg gk percaya covid mematikan kalo dapet kabar temansaudaranya meninggal covid punya jawaban denial,-1,1,-1
2907,dampak semua usia vaksin pulau jawa jadi stok vaksin az ntt berkurang ya gagal vaksin kedua stok az kosong,-1,1,-1
2908,orang yg kena covid matinya rumah skit katanya virus ganasmematikan gk mati rumah jalan wcdikebun harus rumah skit tolong yg tau jelasin biar orang kurang pengetahuan kya gw paham,-1,-1,-1
2909,pagi diwa hrd disuruh sdn kedoya utk vaksin kirain april mop kemarin gagal vaksin rs ukrida transpopribadi eh ternyata nggak jadi april mop beneran driver udah jemput,-1,1,-1
2910,ribet ribet ribet gagal vaksin kedua grgr pkkm udah ambil cuti gada pemberitahuan via gada selesai nya berakhirnya,-1,1,-1
2911,terpampang jelas kegagalan sistem menangani pandemi mulai lockdown diberlakukan sebagian orang hingga banyaknya rakyat tewas akibat covid terbukti gagal masih dipercaya,-1,-1,-1
2912,kasus covid dah tembus sejuta hawa gw gagal balik pas lebaran ntar,-1,1,-1
2913,pasar tanah abang jakarta menjadi yg pertama vaksinasi bukti keperdulian ri untuk pergolakan ekonomi terbesar asia tenggara yg segera hidup bebas penyakit menular berbahaya mematikan,1,1,-1
2914,covid cuman mematikan manusia tp kemanusiaan,-1,-1,-1
2915,stay kolej vaksin oii aduh rugi,-1,-1,-1
2916,saudara sepupu kemarin meninggal serangan jantung negatif covid mmg ada penyakit bawaan dirujuk rs igd penuh icu penuh dipulangkan dlm kondisi sdg sesak meninggal rumah suaminya histeris merasa gagal gak bawa istrinya berobat,-1,-1,-1
2917,corona mematikan di sisi saya jadi gak perlu akting nangis pas lebaran,-1,-1,-1
2918,ide vaksin berbayar aja udah keliatan gagal,-1,-1,-1
2919,pemimpin tidurnya sdgkan rakyat menderita gagal mentabdir negara parlimen fungsi utk dengar keluhan rakyat ya allah tunjukkan utk selamatkan rakyat msia drp covid ringankan cabaran kehidupan harian ameen ya rabbal alameen,1,-1,-1
2920,gagal vaksin mata gw lg bintitan bikin cape dijalan doang,-1,-1,-1
2921,gegara vaksin gagal kencan,-1,1,-1
2922,sadar nilai untuk upaya dki jakarta saya ketahui paling bagus menangani pandemi covid merusak nama indonesia jakarta ibu kota nkri jakarta gagal nkri yg pimpin gagal,1,-1,-1
2923,covid terkonsentari jawa sisanya luar jawa sampai terjadi pelarian pulau jawa luar jawa negara gagal kendalikan pandemi,-1,1,-1
2924,udh belasan orderan gue cancel grgr ppkm mencoba bertahan berdoa covid bs menurun gpp rugi asalkan manusia tlg jgn abai,-1,-1,-1
2925,takut covid lupa kanker usus lbh mematikan,-1,-1,-1
2926,baru vaksin eh bapilnya dtng gagal,-1,-1,-1
2927,boro jadi afaid atau comifuro gagal corona,-1,1,-1
2928,jt lbh meninggal syariatnya covid orang yg thauhidnya gak ada covid yg mati ya segitu jg krn ajal haq ketetapan allah swt pertanyaanya penyakit spt jantung diabetgagal ginja knp gak hitung biar adil penyakit,-1,-1,-1
2929,tetapi adanya covid berarti ini mematikan usaha pelaku bisnis,-1,-1,-1
2930,gila covid mematikan bgt ya anjir,-1,-1,-1
2931,semalam mimpi dah beli vaksin covid bayar cucuk sebelum cucuk tu kena cucuk duit kat atm kalau cucukkan pertama gagal gagal semuanya,-1,-1,-1
2932,fokus covid boley jgn mengabaikan urusan yang kalah penting ketakutan thd covid ken ancaman kematian banyak yang jauh lbh mematikan drpd covid,-1,-1,-1
2933,hari ke dokter minta vaksin abcd ga dikasih dia bingung gue nafsu banget ambil jenis vaksin ya pegawai korporat ga rugi bund tujuan ke rumah sakit ya habisin plafon asuransi,-1,-1,-1
2934,pasien gagal jantung kronik penyakit jantung koroner dianjurkan untuk vaksinasi untuk mengurangi risiko paparan penyakit infeksi penderita penyakit jantung,-1,1,-1
2935,gagal deh rayain ultah luar kota covid naik bgt huh,-1,1,-1
2936,benci ppkm kalian keluarga wfh tetep digaji merasa dirugikan rugi rugi ga nongkrong udah deh gausah bacot mulu ikutin aja yang di himbau pemerintah ga nongkrong minggu ga bikin mati yang bikin mati corona,-1,-1,-1
2937,gagal vaksin sisi postifnya org mau vaksin,-1,1,-1
2938,pengen makan es krim tpi takut batuk trus gagal vaksin gegara batuk,-1,1,-1
2939,coba lu itung dah tuh bocah sekolah semenjak corona lu rugi kalau sehari jajan lu kali hari lah kira kira tuh lu rugi segitu bakal nambah terus,-1,-1,-1
2940,negaranegara eropa menguncitara yg ketiga kalinya akibat covid prancis pekan yg belgia kuncitara mulai jumat besok sd bulan wabah sungguh mematikan semuan mari jaga kesehatan semua semoga bisa masa sulit alfatihah,1,1,1
2941,bukan waktunya nyalahin presiden pemerintah cukup menjaga masing dari covid hoax merugikan mu patuhi prokes jalani prokes tidak usah memprovokasi,-1,-1,-1
2942,nonton argentina jd gagal grgr antri vaksin,-1,-1,-1
2943,gagal vaksin ada orang butuh donor darah,-1,-1,-1
2944,kes negeri sembilan tinggiadakah gagal membendung penularan wabak covid,-1,-1,-1
2945,corona berbahaya lebih berbahaya opini tentangnya ujungujungnya corona mematikan manusia mematikan kemanusiaan indonesia sehat,-1,-1,-1
2946,sih orangorang udah jelas kena gejala covid tu gak cepet periksa tes kalo gitu merugikan orang disekitarnya tadinya sehatsehat aja jadi ikutan terpapar,-1,-1,-1
2947,senin gagal karna jadwal vaksin kedua,-1,1,-1
2948,gagal screening vaksin,-1,1,-1
2949,tbtb kepikiran org yg punya gagal jantung kek bisa ikut vaksinasi ga ya,-1,-1,-1
2950,corona merugikan kalangan tidak sebagian pihak memiliki kuasa memanipulasi keadaan,-1,-1,-1
2951,sumpah ya gue cape banget pemkab tangerang ga diharapkan emang bener kata nyokap waktu jokowi dateng gor tangerang pencitraan aja sehari besoknya udah amburadul sistemnya dateng tempat vaksin yg berbeda gagal garagara birokrasi edan,-1,-1,-1
2952,barusan ngobrol perawat ruang isolasi bilang covid varian ini parah harinya berisiko gagal nafas ga peduli comorbid nya ga ga peduli usianya ngeri,-1,-1,-1
2953,corona jadi badai indonesia masalah gagal urusannya kabinet bodoh negeriku,-1,-1,-1
2954,covid covid norak kali pantek mcm baru hari covid jadi newnormal era vaksinasi apa setahun ini manusia gagal menghirup udara bebasdan terbiasa anak anak jadi idiot moral mental rusak sekolah daring lantas kau heboh kali nrk,-1,-1,-1
2955,katanya covid mematikan setiap korban meningal rawat rumah sakit gak pas di rumah di jalan yang sepemikiran,-1,1,-1
2956,bani bipang ngomong dalih pun faktany gagal su bilang covid ceved bla bla bla ttp aja intiny gga jancuk,-1,-1,-1
2957,dapet kabar abang gagal tes kena covid,-1,-1,-1
2958,pengen rasanya jadi covid diam diam mematikan,-1,-1,-1
2959,ya allah covid bener bener mengerikan teman sesepuh sekeluarga covid anak menantu udah meninggal istrinya sdg berjuang rs primaya butuh donor plasma konsevalen gol dan udah beberapa orang gagal persyaratan akhir,-1,1,-1
2960,yallah obat percovidan embel nya udh susah bgt dr kemenkes suruh nurunin harganya smpe lipat trs itu perusahaannya jd rugi untung ya mengingat bahan bakunya emg msh sulit didapatkan paringi sehat ampe chat grup blm tk buka,-1,-1,-1
2961,corona udah tahun tahunya hari jadi tahun hari jualan omset nurun dratis turun rb sehari hari rb rp rugi geden kie,-1,1,-1
2962,manusia ajah saling menyakiti lagi covid mematikan,-1,-1,-1
2963,covid daratan larantuka sekitarnya naik terus hari rs sdh penuh menambah ruangan perawatan pemda flores timur ga niatan tutup penyebrangan rugi nya penutupan penyebrangan sebanding nyawa,-1,1,-1
2964,bangun tibatiba slot vaksin semalam gagal macam kalah layak ucl,-1,1,-1
2965,libur corona hari kali ribu anjir rugi,-1,1,-1
2966,kalo gak percaya terserah jangan merugikan keselamatan orang gak orang punya imun yg bagus ngelawan covid,-1,-1,-1
2967,nih sampe besok nyokap gue gagal vaksin gue gaplak kepalanya tuh orangorang yg ngomong ngawur nyokap ya,-1,-1,-1
2968,jadwal vaksin gagal vaksin wkwkwkwk,-1,1,-1
2969,desakan mundur thdp pak terus bergema yg didesak ga bergeming memasuki tahun pemerintahannya ekonomi terpuruk utang yg ugal ugalan gagal lawan covid ayo pak bro mundur,-1,-1,-1
2970,ayo dahulukan yg yg tokh maksimal dilayani hapus syarat domisili politisisasi dg mengkadrunkan rakyat yg mau vaksin jadikan alasan mengerahkan seleb jadikan narasi siap gagal,-1,1,-1
2971,ibhrs ternyata virus yg mematikan utk penguasa yg zalim ganas dr corona,-1,-1,-1
2972,satu tim yg terpapar covid dirumahkan anehnya satu tim tes jga aneh alasannya kalo yg terpapar kovid perusahaan rugi karna kariawan yg gak masuk karna kovid ppkn berlaku dikalangan atas dancuk emang,-1,-1,-1
2973,rencana liburan luar pulau gagal karena si covid ga kelar huhu,-1,1,-1
2974,jaga kondisi serangan covid kita tetap hidup tidak berguna wkwk,-1,-1,1
2975,si mbah gagal vaksinasi dua kali screening tekanan darahnya tinggi,-1,-1,-1
2976,hari tanggal juli kakak terkonfirmasi positif covid keluarga satu rumah tes antigen dinyatakan positif kecuali ibu shock ketakutan karna ibu punya penyakit komorbid udah tahun ibu sakit gagal ginjal,-1,-1,-1
2977,udah bangun jam vaksin taunya gagal vaksin kl gt mending bobo,-1,-1,-1
2978,gw gagal vaksin kalo gini ceritanya,-1,-1,-1
2979,dirimu corona tetaplah hidup tidak berguna,-1,-1,-1
2980,luar negeri corona merugikan negara di negeri dagelan corona dijadikan bisnis ups,-1,-1,-1
2981,sumpah dah corona udahan sih rugi gue lamalama,-1,-1,-1
2982,license aja udah patuh belom swab mandirinya isolasi mandirinya tanggung cuy hehe positif covid mereka siap tanggung biayanya jadi yg merugikan sebenernya,-1,1,-1
2983,krn covid lg naik bulan gagal ketemu doi hik gapapa gapapa keamanan,-1,1,-1
2984,kasik makan kost kalau lockdown akhir pekan usaha ganti rugi itu kost tidak mati sulit masak kost banyak dll terimakasih kena imbasnya,-1,-1,-1
2985,pkp berbulanbulan sop bertukar ganti ditambah dgn larangan rentas negeri berserta darurat pun mengurangkan kadar kebolehjangkitan covid ternyata usahausaha gagal disebabkan gagal mahu terus benda tidak memberi faedah,-1,-1,-1
2986,aq hilang rasa bkn krn covid hilang rasa bkn krn gagal cinta hilang rasa krn liat tagihan nyesek kali bet,-1,-1,-1
2987,ada pungli tpu salah sih lebih salah jual vaksin kimia farma menterina lulusan luar negri hal gelagapan ngurus inter untung ngurus bumn rugi terus poho ajig komisaris persib eta ge,-1,-1,-1
2988,penanganan covid gagal orangorang dicek suhunya tangan,-1,-1,-1
2989,bunda temen gw meninggal karna covid mrka sekeluarga lagi isoma karna covid covid ga sebercanda skrg jaga kesehatan ingat ikuti protokol kesehatan yg kalo terinfeksi yg rugi aja sayang org tersayang kamu juga,-1,1,-1
2990,covid bukan mematikan manusia juga mematikan rasa kemanusiaan deddy corbuzier,-1,-1,-1
2991,mata corona corona punya mata arah agenda mafia yg untung tertawa tawa yg rugi sengsara disertai kehilangan nyawa nyawa manusia melayang sia sia gara gara mata corona kejahatan atas hidup umat manusia agenda besar dajjal,-1,-1,-1
2992,cek tl dok kirain komen soal twit salah satu dokter yg menyampaikan kabar gembira soal varian delta soal nya malah ngeri orang yg nya takut jd lalai lg jg yg bilang flu itu mematikan covid,-1,-1,-1
2993,indonesia memasuki fase negara gagal mengatasi covid tahun kondisi memburuk,-1,1,-1
2994,berkali kali meramal covid berakhir mukidi gagal,-1,1,-1
2995,gw gagal daftar fmbpi krn belom update apps nya,-1,1,-1
2996,tipuan covid yg kali mengecoh orang awam karakteristik klinisnya yg luas mulai tanpa gejala gagal pernapasan yg berakibat fatal,-1,1,-1
2997,bener gagal haji pure pandemi covid,-1,1,-1
2998,klo yakin tuhan ada kerjakanlah perintahnya jauhi larangannya klo yakin covid ada mematikan ya ikuti protokolnya pertanyaannya tuhan covid yg takutin kematian sendiri tujuan akhir perjalanan hidup,1,-1,1
2999,gagal ke bekasi sedih banget mikir papa bekasi tante ketambah orang kantor kena covid tempat singgah mama jadi tempat singgah covid ayo semua diberi kesehatan luar ya,-1,1,-1
3000,ada kesempatan vaksin malah meriang hdeh gagal,-1,-1,-1
3001,rencana solo travelling gagal karna covid gatau kaya gini sampe padahal udh beli kamera udh bikin pa pojuga jgn sampe pa poga kepake,-1,-1,-1
3002,gagal vaksin perkara umur,-1,1,-1
3003,libur corona udah hari nangis banget rugi besarr,-1,-1,-1
3004,masih netralama vaksin terawan sukarela paksa monggo beliau emang gift mari lihad hasilnya doaku sih positif aja smoga yg divaksin sehad efek yg merugikan,-1,-1,-1
3005,gagal vaksin dosis kedua ngulang vaksin awal dong,-1,1,-1
3006,vaksin dibeli berjuta juta dosis diteliti mui halal haram tunggu ijin edar diharamkan negara rugi sebelum membeli diteliti goblok membeli,-1,-1,-1
3007,biarpun negatif tetap disuruh isoman gagal vaksin paii keydeh yang baik aja,-1,1,1
3008,gini kalo lo ga percaya covid ga percaya covid mematikan ga percaya covid beneran nyata yaudah terserah simpen utk lo gausah update laga nya kaya org cerdas ribuan penelitian lo tolak dr lois bersabda lo heeh aje,-1,-1,-1
3009,juli berharap udah mencapai target tinggi terjadi kejadian mengenakkan rules baru tidak boleh buka lewat jam malam jam sore udh rumah masker dobel vaksin huft beberapa pejabat negara dpr yg budu mematikan rakyat,-1,-1,-1
3010,separahparahnya covid parah syirik syirik membuat rugi akhirat kekal neraka dari perkuatkan tauhid,-1,-1,-1
3011,jadi sebenernya kalo udah vaksin kali tuh butuh test antigen gak sih kalo kemanamana tidak berguna,-1,-1,-1
3012,beriman berarti mengabaikan logika menurut sy cuma miskin iman yg haram bodoh haram bodoh merugikan barusan sy keluar dr sholat jumat krn org menolak jaga jarak takut sm corona ktnya ya allah pak bodohmu bs membunuh org,-1,-1,-1
3013,ngaku aja gagal kita sbg rakyat berupaya keras untuk bersatu menanggulangi pandemi covid rakyat gak minta bayaran kokrakyat paham kalo dana udah berpindah sektor atau mungkin udah ludes takut banget seh ngaku dgn jujur,-1,-1,-1
3014,covid hanya mematikan manusia mematikan rasa kemanusiaan juga butuh istirahat,-1,-1,-1
3015,wakil gubernur jawa barat mengaku dirinya teledor mengabaikan protokol kesehatan merasa di vaksinasi covid hari bahkan untuk kedua kalinyabeliau menegaskan covid penyakit sangat mematikan berbahaya,-1,1,-1
3016,halah ga usah deh sok ngomong vaksin mematikan segala klo sikat gigi mu nda diganti bulan malah dipakenya ampe rontok bulu sikatnya,-1,-1,-1
3017,ppkm ga efektif sih setengah kalo dikerjain setengah mah gagal dahlah mending vaksin gencarin,-1,-1,-1
3018,covid mematikan mematikan allah swt,-1,1,1
3019,nakes covid berhasil dipuji gagal dicaci maki semangat sejawatku,1,1,1
3020,nyatanya dipendam sakit bayangkan sedetik sebelum hadir seolaholah baikbaik sedetik ibarat bencana corona datang diam menikam mematikan berusaha semoga tuhan genggam aku dalam dekapnya,-1,1,-1
3021,libur corona udah hari uang jajan sehari hari jt anjrit rugi gue,-1,-1,-1
3022,sedih ya ga ikut acara keluarga udah mah nyiapin terpaksa gagal corona,-1,-1,-1
3023,kasus covid meningkat alamat gagal nih magang setda provinsi,-1,-1,-1
3024,satu acara gagal covid jancok,-1,1,-1
3025,nya salah bertanya penduduk baru negara nya tuh aslinya negara sih terus dijawab dulu orang indonesia semenjak wabah corona mematikan melanda memutuskan untuk lagi ada di negara,-1,-1,-1
3026,warga menengah bawah perlahan mati pelan pemerintah budeg gamau ngekaji ppkm jelas ppkmnya gagal ngencengin vaksin aja engga kasih penyuluhan vaksin secara nasional aja boro,-1,-1,-1
3027,ku itung uang jajan sekolahku gaib ada corona jadinya sekolah offline nyesek ya alias rugi banget anjrir,-1,-1,-1
3028,pak presiden mundurlah paknjokowi biar presiden baru menangani covid lebih mundur terlambat oak jokowi gagal menangani covid rakyat yg mati,-1,-1,-1
3029,isolasi dirumah sakit covid memberi jenis obat pasien keuntungan pasien diberi obat sampe butir suntikan hari bukan mematikan virus menambah penyakit mematikan pasien,-1,1,1
3030,bunga cengkih mematikan covid baik engkau hisap suria bangang,1,1,1
3031,vaksin virus corona bekerja untuk mematikan virus masuk dalam tubuh hasbullah mengatakan vaksin virus corona tidak mencegah virus masuk tubuh,-1,-1,-1
3032,covid gak seseram propagandanya sakit pernafasan yg mematikan emg nyata tp tentu covid,-1,-1,-1
3033,tahun manusia mengirim robot planet meluncurkan wantariksa menembus batas tata surya menciptakan kecerdasan buatan memproduksi kendaraan swakemudi menemukan vaksin untuk melawan virus mematikan masih mampu ngajarin monyet nyalain lampu sen,-1,-1,-1
3034,yang menganggap vaksin semacam eliksir hidup abadi bahkan racun mematikan habis divaksin terus meninggal penanggung utama kesalahan vaksin kan ga gitu,-1,-1,-1
3035,marah banget gara gara corona jadi gagal anying copot behel bulan juli ak udah seneng banget bisa lepas,-1,-1,-1
3036,darurat covid sememangnya rancangan gagal dunia,-1,1,-1
3037,misal memang penyembuhan pasien covid dianggap gagalkalo nyalahin angka kematian yg tinggi ya dokter yg bertanggungjawab sppdgue amati awal pandemi sppd yg sering berisik medso ering kritik pemerintah,-1,1,-1
3038,bulan gagal ngasih sebagian gajiku untuk ibu sm ayah akhirnya positif covid harus biayain diriku tp gapapa bulan semoga ayah ibu sehat terus,1,1,-1
